OPACITY
3
70 19 3
logT logR logkappa
    4.650000    -6.500000  -3.380000e-01
    4.650000    -6.000000  -2.630000e-01
    4.650000    -5.500000  -1.280000e-01
    4.650000    -5.000000   8.700000e-02
    4.650000    -4.500000   3.970000e-01
    4.650000    -4.000000   7.940000e-01
    4.650000    -3.500000   1.236000e+00
    4.650000    -3.000000   1.697000e+00
    4.650000    -2.500000   2.177000e+00
    4.650000    -2.000000   2.673000e+00
    4.650000    -1.500000   3.190000e+00
    4.650000    -1.000000   3.719000e+00
    4.650000    -0.500000   4.228000e+00
    4.650000     0.000000   4.684000e+00
    4.650000     0.500000   5.063000e+00
    4.650000     1.000000   5.352000e+00
    4.700000    -8.000000  -4.080000e-01
    4.700000    -7.500000  -3.930000e-01
    4.700000    -7.000000  -3.720000e-01
    4.700000    -6.500000  -3.380000e-01
    4.700000    -6.000000  -2.730000e-01
    4.700000    -5.500000  -1.470000e-01
    4.700000    -5.000000   6.400000e-02
    4.700000    -4.500000   3.720000e-01
    4.700000    -4.000000   7.680000e-01
    4.700000    -3.500000   1.231000e+00
    4.700000    -3.000000   1.723000e+00
    4.700000    -2.500000   2.218000e+00
    4.700000    -2.000000   2.709000e+00
    4.700000    -1.500000   3.208000e+00
    4.700000    -1.000000   3.713000e+00
    4.700000    -0.500000   4.200000e+00
    4.700000     0.000000   4.638000e+00
    4.700000     0.500000   5.007000e+00
    4.700000     1.000000   5.288000e+00
    4.750000    -8.000000  -4.090000e-01
    4.750000    -7.500000  -3.910000e-01
    4.750000    -7.000000  -3.680000e-01
    4.750000    -6.500000  -3.380000e-01
    4.750000    -6.000000  -2.780000e-01
    4.750000    -5.500000  -1.660000e-01
    4.750000    -5.000000   3.000000e-02
    4.750000    -4.500000   3.270000e-01
    4.750000    -4.000000   7.150000e-01
    4.750000    -3.500000   1.171000e+00
    4.750000    -3.000000   1.668000e+00
    4.750000    -2.500000   2.183000e+00
    4.750000    -2.000000   2.690000e+00
    4.750000    -1.500000   3.186000e+00
    4.750000    -1.000000   3.673000e+00
    4.750000    -0.500000   4.137000e+00
    4.750000     0.000000   4.560000e+00
    4.750000     0.500000   4.920000e+00
    4.750000     1.000000   5.199000e+00
    4.800000    -8.000000  -4.080000e-01
    4.800000    -7.500000  -3.910000e-01
    4.800000    -7.000000  -3.690000e-01
    4.800000    -6.500000  -3.370000e-01
    4.800000    -6.000000  -2.800000e-01
    4.800000    -5.500000  -1.740000e-01
    4.800000    -5.000000   9.000000e-03
    4.800000    -4.500000   2.900000e-01
    4.800000    -4.000000   6.600000e-01
    4.800000    -3.500000   1.099000e+00
    4.800000    -3.000000   1.583000e+00
    4.800000    -2.500000   2.097000e+00
    4.800000    -2.000000   2.621000e+00
    4.800000    -1.500000   3.130000e+00
    4.800000    -1.000000   3.612000e+00
    4.800000    -0.500000   4.065000e+00
    4.800000     0.000000   4.476000e+00
    4.800000     0.500000   4.829000e+00
    4.800000     1.000000   5.103000e+00
    4.850000    -8.000000  -4.090000e-01
    4.850000    -7.500000  -3.940000e-01
    4.850000    -7.000000  -3.710000e-01
    4.850000    -6.500000  -3.380000e-01
    4.850000    -6.000000  -2.830000e-01
    4.850000    -5.500000  -1.840000e-01
    4.850000    -5.000000  -9.000000e-03
    4.850000    -4.500000   2.580000e-01
    4.850000    -4.000000   6.100000e-01
    4.850000    -3.500000   1.032000e+00
    4.850000    -3.000000   1.506000e+00
    4.850000    -2.500000   2.012000e+00
    4.850000    -2.000000   2.537000e+00
    4.850000    -1.500000   3.056000e+00
    4.850000    -1.000000   3.547000e+00
    4.850000    -0.500000   3.999000e+00
    4.850000     0.000000   4.406000e+00
    4.850000     0.500000   4.751000e+00
    4.850000     1.000000   5.017000e+00
    4.900000    -8.000000  -4.000000e-01
    4.900000    -7.500000  -3.860000e-01
    4.900000    -7.000000  -3.660000e-01
    4.900000    -6.500000  -3.330000e-01
    4.900000    -6.000000  -2.770000e-01
    4.900000    -5.500000  -1.810000e-01
    4.900000    -5.000000  -1.700000e-02
    4.900000    -4.500000   2.380000e-01
    4.900000    -4.000000   5.790000e-01
    4.900000    -3.500000   9.870000e-01
    4.900000    -3.000000   1.449000e+00
    4.900000    -2.500000   1.952000e+00
    4.900000    -2.000000   2.475000e+00
    4.900000    -1.500000   2.996000e+00
    4.900000    -1.000000   3.494000e+00
    4.900000    -0.500000   3.951000e+00
    4.900000     0.000000   4.356000e+00
    4.900000     0.500000   4.691000e+00
    4.900000     1.000000   4.942000e+00
    4.950000    -8.000000  -3.800000e-01
    4.950000    -7.500000  -3.660000e-01
    4.950000    -7.000000  -3.460000e-01
    4.950000    -6.500000  -3.170000e-01
    4.950000    -6.000000  -2.650000e-01
    4.950000    -5.500000  -1.720000e-01
    4.950000    -5.000000  -1.300000e-02
    4.950000    -4.500000   2.320000e-01
    4.950000    -4.000000   5.660000e-01
    4.950000    -3.500000   9.690000e-01
    4.950000    -3.000000   1.423000e+00
    4.950000    -2.500000   1.917000e+00
    4.950000    -2.000000   2.435000e+00
    4.950000    -1.500000   2.955000e+00
    4.950000    -1.000000   3.456000e+00
    4.950000    -0.500000   3.918000e+00
    4.950000     0.000000   4.321000e+00
    4.950000     0.500000   4.640000e+00
    4.950000     1.000000   4.871000e+00
    5.000000    -8.000000  -3.390000e-01
    5.000000    -7.500000  -3.310000e-01
    5.000000    -7.000000  -3.150000e-01
    5.000000    -6.500000  -2.880000e-01
